timing,real_time
1700038889.152144,2023-11-15 17:01:29.152144
1700038889.247888,2023-11-15 17:01:29.247888
1700038889.3655732,2023-11-15 17:01:29.365573
1700038889.464309,2023-11-15 17:01:29.464309
1700038889.5690289,2023-11-15 17:01:29.569029
1700038889.667765,2023-11-15 17:01:29.667765
1700038889.763509,2023-11-15 17:01:29.763509
1700038889.8632429,2023-11-15 17:01:29.863243
1700038889.990901,2023-11-15 17:01:29.990901
1700038890.1265378,2023-11-15 17:01:30.126538
1700038890.3040636,2023-11-15 17:01:30.304064
1700038890.4706178,2023-11-15 17:01:30.470618
1700038890.6341803,2023-11-15 17:01:30.634180
1700038890.7997375,2023-11-15 17:01:30.799737
1700038890.9633007,2023-11-15 17:01:30.963301
1700038891.1328464,2023-11-15 17:01:31.132846
1700038891.2984033,2023-11-15 17:01:31.298403
1700038891.4709427,2023-11-15 17:01:31.470943
1700038891.643481,2023-11-15 17:01:31.643481
1700038891.8180146,2023-11-15 17:01:31.818015
1700038891.9925473,2023-11-15 17:01:31.992547
1700038892.1581051,2023-11-15 17:01:32.158105
1700038892.322664,2023-11-15 17:01:32.322664
1700038892.4912133,2023-11-15 17:01:32.491213
1700038892.657769,2023-11-15 17:01:32.657769
1700038892.8223279,2023-11-15 17:01:32.822328
1700038892.9848933,2023-11-15 17:01:32.984893
1700038893.1494524,2023-11-15 17:01:33.149452
1700038893.3229885,2023-11-15 17:01:33.322989
1700038893.500514,2023-11-15 17:01:33.500514
1700038893.6680658,2023-11-15 17:01:33.668066
1700038893.839607,2023-11-15 17:01:33.839607
1700038894.006162,2023-11-15 17:01:34.006162
1700038894.175708,2023-11-15 17:01:34.175708
1700038894.3472497,2023-11-15 17:01:34.347250
1700038894.5148015,2023-11-15 17:01:34.514802
1700038894.688337,2023-11-15 17:01:34.688337
1700038894.865863,2023-11-15 17:01:34.865863
1700038895.02743,2023-11-15 17:01:35.027430
1700038895.1929877,2023-11-15 17:01:35.192988
1700038895.3585448,2023-11-15 17:01:35.358545
1700038895.5231044,2023-11-15 17:01:35.523104
1700038895.7026243,2023-11-15 17:01:35.702624
1700038895.881147,2023-11-15 17:01:35.881147
1700038896.049696,2023-11-15 17:01:36.049696
1700038896.219243,2023-11-15 17:01:36.219243
1700038896.419706,2023-11-15 17:01:36.419706
1700038896.59424,2023-11-15 17:01:36.594240
1700038896.7737591,2023-11-15 17:01:36.773759
1700038896.9512844,2023-11-15 17:01:36.951284
1700038897.1288102,2023-11-15 17:01:37.128810
1700038897.3053381,2023-11-15 17:01:37.305338
1700038897.4868546,2023-11-15 17:01:37.486855
1700038897.6693642,2023-11-15 17:01:37.669364
1700038897.8518763,2023-11-15 17:01:37.851876
1700038898.031396,2023-11-15 17:01:38.031396
1700038898.2079237,2023-11-15 17:01:38.207924
1700038898.382457,2023-11-15 17:01:38.382457
1700038898.5649683,2023-11-15 17:01:38.564968
1700038898.7404997,2023-11-15 17:01:38.740500
1700038898.9270003,2023-11-15 17:01:38.927000
1700038899.1065204,2023-11-15 17:01:39.106520
1700038899.2830484,2023-11-15 17:01:39.283048
1700038899.4595761,2023-11-15 17:01:39.459576
1700038899.6400928,2023-11-15 17:01:39.640093
1700038899.8186162,2023-11-15 17:01:39.818616
1700038900.0220718,2023-11-15 17:01:40.022072
1700038900.201591,2023-11-15 17:01:40.201591
1700038900.3771222,2023-11-15 17:01:40.377122
1700038900.5536504,2023-11-15 17:01:40.553650
1700038900.7341678,2023-11-15 17:01:40.734168
1700038900.9116924,2023-11-15 17:01:40.911692
1700038901.0981936,2023-11-15 17:01:41.098194
1700038901.2757194,2023-11-15 17:01:41.275719
1700038901.4522464,2023-11-15 17:01:41.452246
1700038901.6267798,2023-11-15 17:01:41.626780
1700038901.8033082,2023-11-15 17:01:41.803308
1700038901.98183,2023-11-15 17:01:41.981830
1700038902.1693285,2023-11-15 17:01:42.169328
1700038902.3428648,2023-11-15 17:01:42.342865
1700038902.5203898,2023-11-15 17:01:42.520390
1700038902.71088,2023-11-15 17:01:42.710880
1700038902.904363,2023-11-15 17:01:42.904363
1700038903.0828853,2023-11-15 17:01:43.082885
1700038903.2634025,2023-11-15 17:01:43.263402
1700038903.4399302,2023-11-15 17:01:43.439930
1700038903.6164594,2023-11-15 17:01:43.616459
1700038903.7959788,2023-11-15 17:01:43.795979
1700038903.9715087,2023-11-15 17:01:43.971509
1700038904.1649914,2023-11-15 17:01:44.164991
1700038904.3465059,2023-11-15 17:01:44.346506
1700038904.524031,2023-11-15 17:01:44.524031
1700038904.7224998,2023-11-15 17:01:44.722500
1700038904.901023,2023-11-15 17:01:44.901023
1700038905.0785487,2023-11-15 17:01:45.078549
1700038905.2640517,2023-11-15 17:01:45.264052
1700038905.4435718,2023-11-15 17:01:45.443572
1700038905.6220944,2023-11-15 17:01:45.622094
1700038905.7986217,2023-11-15 17:01:45.798622
1700038905.9761477,2023-11-15 17:01:45.976148
1700038906.1706274,2023-11-15 17:01:46.170627
1700038906.3800683,2023-11-15 17:01:46.380068
1700038906.5735497,2023-11-15 17:01:46.573550
1700038906.7620475,2023-11-15 17:01:46.762048
1700038906.952536,2023-11-15 17:01:46.952536
1700038907.1320555,2023-11-15 17:01:47.132056
1700038907.3215487,2023-11-15 17:01:47.321549
1700038907.4960818,2023-11-15 17:01:47.496082
1700038907.67261,2023-11-15 17:01:47.672610
1700038907.8511326,2023-11-15 17:01:47.851133
1700038908.029655,2023-11-15 17:01:48.029655
1700038908.2071805,2023-11-15 17:01:48.207181
1700038908.3876982,2023-11-15 17:01:48.387698
1700038908.56622,2023-11-15 17:01:48.566220
1700038908.7437453,2023-11-15 17:01:48.743745
1700038908.9212718,2023-11-15 17:01:48.921272
1700038909.1007905,2023-11-15 17:01:49.100791
1700038909.2833023,2023-11-15 17:01:49.283302
1700038909.4658139,2023-11-15 17:01:49.465814
1700038909.6473289,2023-11-15 17:01:49.647329
1700038909.825851,2023-11-15 17:01:49.825851
1700038910.0013814,2023-11-15 17:01:50.001381
1700038910.1809013,2023-11-15 17:01:50.180901
1700038910.3594248,2023-11-15 17:01:50.359425
1700038910.552907,2023-11-15 17:01:50.552907
1700038910.7404056,2023-11-15 17:01:50.740406
1700038910.9179301,2023-11-15 17:01:50.917930
1700038911.092463,2023-11-15 17:01:51.092463
1700038911.270986,2023-11-15 17:01:51.270986
1700038911.4485116,2023-11-15 17:01:51.448512
1700038911.6330178,2023-11-15 17:01:51.633018
1700038911.8125377,2023-11-15 17:01:51.812538
1700038911.9910605,2023-11-15 17:01:51.991060
1700038912.1715786,2023-11-15 17:01:52.171579
1700038912.3510973,2023-11-15 17:01:52.351097
1700038912.5296197,2023-11-15 17:01:52.529620
1700038912.7231026,2023-11-15 17:01:52.723103
1700038912.9006276,2023-11-15 17:01:52.900628
1700038913.0751603,2023-11-15 17:01:53.075160
1700038913.254681,2023-11-15 17:01:53.254681
1700038913.4381897,2023-11-15 17:01:53.438190
1700038913.6226964,2023-11-15 17:01:53.622696
1700038913.815181,2023-11-15 17:01:53.815181
1700038913.993704,2023-11-15 17:01:53.993704
1700038914.177213,2023-11-15 17:01:54.177213
1700038914.3637142,2023-11-15 17:01:54.363714
1700038914.542237,2023-11-15 17:01:54.542237
1700038914.7167697,2023-11-15 17:01:54.716770
1700038914.9012764,2023-11-15 17:01:54.901276
1700038915.0837886,2023-11-15 17:01:55.083789
1700038915.2732813,2023-11-15 17:01:55.273281
1700038915.4647694,2023-11-15 17:01:55.464769
1700038915.6422951,2023-11-15 17:01:55.642295
1700038915.822812,2023-11-15 17:01:55.822812
1700038916.0033293,2023-11-15 17:01:56.003329
1700038916.190828,2023-11-15 17:01:56.190828
1700038916.36935,2023-11-15 17:01:56.369350
1700038916.549867,2023-11-15 17:01:56.549867
1700038916.7224054,2023-11-15 17:01:56.722405
1700038916.9049177,2023-11-15 17:01:56.904918
1700038917.0844378,2023-11-15 17:01:57.084438
1700038917.2659516,2023-11-15 17:01:57.265952
1700038917.4444747,2023-11-15 17:01:57.444475
1700038917.6229985,2023-11-15 17:01:57.622998
1700038917.8025172,2023-11-15 17:01:57.802517
1700038917.984032,2023-11-15 17:01:57.984032
1700038918.1635516,2023-11-15 17:01:58.163552
1700038918.3410769,2023-11-15 17:01:58.341077
1700038918.521594,2023-11-15 17:01:58.521594
1700038918.7031083,2023-11-15 17:01:58.703108
1700038918.8866186,2023-11-15 17:01:58.886619
1700038919.0810978,2023-11-15 17:01:59.081098
1700038919.25962,2023-11-15 17:01:59.259620
1700038919.4700577,2023-11-15 17:01:59.470058
1700038919.6675289,2023-11-15 17:01:59.667529
1700038919.8580196,2023-11-15 17:01:59.858020
1700038920.0505052,2023-11-15 17:02:00.050505
1700038920.255955,2023-11-15 17:02:00.255955
1700038920.4434538,2023-11-15 17:02:00.443454
1700038920.634941,2023-11-15 17:02:00.634941
1700038920.8244348,2023-11-15 17:02:00.824435
1700038921.0159225,2023-11-15 17:02:01.015923
1700038921.2293518,2023-11-15 17:02:01.229352
1700038921.4188447,2023-11-15 17:02:01.418845
1700038921.6113305,2023-11-15 17:02:01.611331
1700038921.8028188,2023-11-15 17:02:01.802819
1700038921.9893196,2023-11-15 17:02:01.989320
1700038922.1977618,2023-11-15 17:02:02.197762
1700038922.4331317,2023-11-15 17:02:02.433132
1700038922.634593,2023-11-15 17:02:02.634593
1700038922.837052,2023-11-15 17:02:02.837052
1700038923.0395105,2023-11-15 17:02:03.039510
1700038923.2429664,2023-11-15 17:02:03.242966
1700038923.4544005,2023-11-15 17:02:03.454401
1700038923.642897,2023-11-15 17:02:03.642897
1700038923.8403695,2023-11-15 17:02:03.840369
1700038924.027867,2023-11-15 17:02:04.027867
1700038924.2183578,2023-11-15 17:02:04.218358
1700038924.4108424,2023-11-15 17:02:04.410842
1700038924.603328,2023-11-15 17:02:04.603328
1700038924.792821,2023-11-15 17:02:04.792821
1700038924.9873009,2023-11-15 17:02:04.987301
1700038925.1807835,2023-11-15 17:02:05.180784
1700038925.373269,2023-11-15 17:02:05.373269
1700038925.5617642,2023-11-15 17:02:05.561764
1700038925.7512577,2023-11-15 17:02:05.751258
1700038925.9447405,2023-11-15 17:02:05.944741
1700038926.1462016,2023-11-15 17:02:06.146202
1700038926.338687,2023-11-15 17:02:06.338687
1700038926.5291772,2023-11-15 17:02:06.529177
1700038926.7196677,2023-11-15 17:02:06.719668
1700038926.9470594,2023-11-15 17:02:06.947059
1700038927.1535072,2023-11-15 17:02:07.153507
1700038927.3579607,2023-11-15 17:02:07.357961
1700038927.5773737,2023-11-15 17:02:07.577374
1700038927.7778378,2023-11-15 17:02:07.777838
1700038927.981293,2023-11-15 17:02:07.981293
1700038928.1857467,2023-11-15 17:02:08.185747
1700038928.388205,2023-11-15 17:02:08.388205
1700038928.5906637,2023-11-15 17:02:08.590664
1700038928.7941194,2023-11-15 17:02:08.794119
1700038928.99957,2023-11-15 17:02:08.999570
1700038929.2070158,2023-11-15 17:02:09.207016
1700038929.4184496,2023-11-15 17:02:09.418450
1700038929.6248977,2023-11-15 17:02:09.624898
1700038929.828353,2023-11-15 17:02:09.828353
1700038930.0417829,2023-11-15 17:02:10.041783
1700038930.2472336,2023-11-15 17:02:10.247234
1700038930.46166,2023-11-15 17:02:10.461660
1700038930.6661127,2023-11-15 17:02:10.666113
1700038930.8685708,2023-11-15 17:02:10.868571
1700038931.0700324,2023-11-15 17:02:11.070032
1700038931.270496,2023-11-15 17:02:11.270496
1700038931.4729543,2023-11-15 17:02:11.472954
1700038931.6754131,2023-11-15 17:02:11.675413
1700038931.8808637,2023-11-15 17:02:11.880864
1700038932.085317,2023-11-15 17:02:12.085317
1700038932.2897706,2023-11-15 17:02:12.289771
1700038932.5031996,2023-11-15 17:02:12.503200
1700038932.7066553,2023-11-15 17:02:12.706655
1700038932.9180894,2023-11-15 17:02:12.918089
1700038933.1195507,2023-11-15 17:02:13.119551
1700038933.3250012,2023-11-15 17:02:13.325001
1700038933.5304515,2023-11-15 17:02:13.530452
1700038933.7458851,2023-11-15 17:02:13.745885
1700038933.9932137,2023-11-15 17:02:13.993214
1700038934.2275877,2023-11-15 17:02:14.227588
1700038934.4440086,2023-11-15 17:02:14.444009
1700038934.6604297,2023-11-15 17:02:14.660430
1700038934.8818378,2023-11-15 17:02:14.881838
1700038935.102249,2023-11-15 17:02:15.102249
1700038935.3156774,2023-11-15 17:02:15.315677
1700038935.528109,2023-11-15 17:02:15.528109
1700038935.7425354,2023-11-15 17:02:15.742535
1700038935.975912,2023-11-15 17:02:15.975912
1700038936.2092881,2023-11-15 17:02:16.209288
1700038936.4227161,2023-11-15 17:02:16.422716
1700038936.6351483,2023-11-15 17:02:16.635148
1700038936.8485773,2023-11-15 17:02:16.848577
1700038937.0630035,2023-11-15 17:02:17.063004
1700038937.2794247,2023-11-15 17:02:17.279425
1700038937.4968438,2023-11-15 17:02:17.496844
1700038937.7092755,2023-11-15 17:02:17.709275
1700038937.9645922,2023-11-15 17:02:17.964592
1700038938.2159202,2023-11-15 17:02:18.215920
1700038938.4502935,2023-11-15 17:02:18.450294
1700038938.6776855,2023-11-15 17:02:18.677685
1700038938.9040804,2023-11-15 17:02:18.904080
1700038939.1354613,2023-11-15 17:02:19.135461
1700038939.362853,2023-11-15 17:02:19.362853
1700038939.5892472,2023-11-15 17:02:19.589247
1700038939.8146453,2023-11-15 17:02:19.814645
1700038940.041039,2023-11-15 17:02:20.041039
1700038940.2853854,2023-11-15 17:02:20.285385
1700038940.5237484,2023-11-15 17:02:20.523748
1700038940.7491453,2023-11-15 17:02:20.749145
1700038940.974542,2023-11-15 17:02:20.974542
1700038941.223875,2023-11-15 17:02:21.223875
1700038941.4522648,2023-11-15 17:02:21.452265
1700038941.7115712,2023-11-15 17:02:21.711571
1700038941.9509306,2023-11-15 17:02:21.950931
1700038942.184307,2023-11-15 17:02:22.184307
1700038942.435635,2023-11-15 17:02:22.435635
1700038942.676989,2023-11-15 17:02:22.676989
1700038942.9153516,2023-11-15 17:02:22.915352
1700038943.1547108,2023-11-15 17:02:23.154711
1700038943.4080338,2023-11-15 17:02:23.408034
1700038943.6483908,2023-11-15 17:02:23.648391
1700038943.8867533,2023-11-15 17:02:23.886753
1700038944.1311,2023-11-15 17:02:24.131100
1700038944.3724546,2023-11-15 17:02:24.372455
1700038944.6168017,2023-11-15 17:02:24.616802
1700038944.853169,2023-11-15 17:02:24.853169
1700038945.0985122,2023-11-15 17:02:25.098512
1700038945.3418615,2023-11-15 17:02:25.341861
1700038945.5901976,2023-11-15 17:02:25.590198
1700038945.8385334,2023-11-15 17:02:25.838533
1700038946.0778928,2023-11-15 17:02:26.077893
1700038946.321242,2023-11-15 17:02:26.321242
1700038946.5606022,2023-11-15 17:02:26.560602
1700038946.8109324,2023-11-15 17:02:26.810932
1700038947.053285,2023-11-15 17:02:27.053285
1700038947.2916465,2023-11-15 17:02:27.291646
1700038947.558933,2023-11-15 17:02:27.558933
1700038947.8192358,2023-11-15 17:02:27.819236
1700038948.0765479,2023-11-15 17:02:28.076548
1700038948.3318644,2023-11-15 17:02:28.331864
1700038948.5782056,2023-11-15 17:02:28.578206
1700038948.8185627,2023-11-15 17:02:28.818563
1700038949.060915,2023-11-15 17:02:29.060915
1700038949.2982802,2023-11-15 17:02:29.298280
1700038949.5406318,2023-11-15 17:02:29.540632
1700038949.7829838,2023-11-15 17:02:29.782984
1700038950.021346,2023-11-15 17:02:30.021346
1700038950.2636979,2023-11-15 17:02:30.263698
1700038950.5050526,2023-11-15 17:02:30.505053
1700038950.755383,2023-11-15 17:02:30.755383
1700038950.998732,2023-11-15 17:02:30.998732
1700038951.2440758,2023-11-15 17:02:31.244076
1700038951.506375,2023-11-15 17:02:31.506375
1700038951.7507207,2023-11-15 17:02:31.750721
1700038951.990081,2023-11-15 17:02:31.990081
1700038952.2304387,2023-11-15 17:02:32.230439
1700038952.4777765,2023-11-15 17:02:32.477777
1700038952.7241175,2023-11-15 17:02:32.724118
1700038952.97744,2023-11-15 17:02:32.977440
1700038953.2158024,2023-11-15 17:02:33.215802
1700038953.458154,2023-11-15 17:02:33.458154
1700038953.699511,2023-11-15 17:02:33.699511
1700038953.941861,2023-11-15 17:02:33.941861
1700038954.180223,2023-11-15 17:02:34.180223
1700038954.421578,2023-11-15 17:02:34.421578
1700038954.6579454,2023-11-15 17:02:34.657945
1700038954.8963077,2023-11-15 17:02:34.896308
1700038955.1486337,2023-11-15 17:02:35.148634
1700038955.3909845,2023-11-15 17:02:35.390985
1700038955.63234,2023-11-15 17:02:35.632340
1700038955.8707023,2023-11-15 17:02:35.870702
1700038956.1120558,2023-11-15 17:02:36.112056
1700038956.3673732,2023-11-15 17:02:36.367373
1700038956.6067333,2023-11-15 17:02:36.606733
1700038956.858061,2023-11-15 17:02:36.858061
1700038957.1442957,2023-11-15 17:02:37.144296
1700038957.4016073,2023-11-15 17:02:37.401607
1700038957.652935,2023-11-15 17:02:37.652935
1700038957.9112437,2023-11-15 17:02:37.911244
1700038958.1685557,2023-11-15 17:02:38.168556
1700038958.4238727,2023-11-15 17:02:38.423873
1700038958.675201,2023-11-15 17:02:38.675201
1700038958.9285238,2023-11-15 17:02:38.928524
1700038959.1798513,2023-11-15 17:02:39.179851
1700038959.435168,2023-11-15 17:02:39.435168
1700038959.689488,2023-11-15 17:02:39.689488
1700038959.9837012,2023-11-15 17:02:39.983701
1700038960.2529812,2023-11-15 17:02:40.252981
1700038960.5162773,2023-11-15 17:02:40.516277
1700038960.786554,2023-11-15 17:02:40.786554
1700038961.063812,2023-11-15 17:02:41.063812
1700038961.3171363,2023-11-15 17:02:41.317136
1700038961.574447,2023-11-15 17:02:41.574447
1700038961.8257747,2023-11-15 17:02:41.825775
1700038962.0771022,2023-11-15 17:02:42.077102
1700038962.338404,2023-11-15 17:02:42.338404
1700038962.5937219,2023-11-15 17:02:42.593722
1700038962.882947,2023-11-15 17:02:42.882947
1700038963.1382637,2023-11-15 17:02:43.138264
1700038963.3945787,2023-11-15 17:02:43.394579
1700038963.6479008,2023-11-15 17:02:43.647901
1700038963.9002266,2023-11-15 17:02:43.900227
1700038964.1535487,2023-11-15 17:02:44.153549
1700038964.4108605,2023-11-15 17:02:44.410861
1700038964.6661777,2023-11-15 17:02:44.666178
1700038964.9175053,2023-11-15 17:02:44.917505
1700038965.1718254,2023-11-15 17:02:45.171825
1700038965.42814,2023-11-15 17:02:45.428140
1700038965.6814625,2023-11-15 17:02:45.681463
1700038965.9417665,2023-11-15 17:02:45.941767
1700038966.1950884,2023-11-15 17:02:46.195088
1700038966.451403,2023-11-15 17:02:46.451403
1700038966.7186885,2023-11-15 17:02:46.718688
1700038966.9730077,2023-11-15 17:02:46.973008
1700038967.2263305,2023-11-15 17:02:47.226331
1700038967.477658,2023-11-15 17:02:47.477658
1700038967.729983,2023-11-15 17:02:47.729983
1700038967.9892907,2023-11-15 17:02:47.989291
1700038968.2495935,2023-11-15 17:02:48.249593
1700038968.5089002,2023-11-15 17:02:48.508900
1700038968.7642174,2023-11-15 17:02:48.764217
1700038969.0265155,2023-11-15 17:02:49.026515
1700038969.2848248,2023-11-15 17:02:49.284825
1700038969.5421367,2023-11-15 17:02:49.542137
1700038969.796457,2023-11-15 17:02:49.796457
1700038970.0587556,2023-11-15 17:02:50.058756
1700038970.3170643,2023-11-15 17:02:50.317064
1700038970.5713837,2023-11-15 17:02:50.571384
1700038970.824706,2023-11-15 17:02:50.824706
1700038971.0770316,2023-11-15 17:02:51.077032
1700038971.3343432,2023-11-15 17:02:51.334343
1700038971.5886633,2023-11-15 17:02:51.588663
1700038971.861932,2023-11-15 17:02:51.861932
1700038972.1182466,2023-11-15 17:02:52.118247
1700038972.3715692,2023-11-15 17:02:52.371569
1700038972.625889,2023-11-15 17:02:52.625889
1700038972.885196,2023-11-15 17:02:52.885196
1700038973.1484916,2023-11-15 17:02:53.148492
1700038973.4097924,2023-11-15 17:02:53.409792
1700038973.682064,2023-11-15 17:02:53.682064
1700038973.940374,2023-11-15 17:02:53.940374
1700038974.2016745,2023-11-15 17:02:54.201674
1700038974.4569917,2023-11-15 17:02:54.456992
1700038974.7123094,2023-11-15 17:02:54.712309
1700038974.976602,2023-11-15 17:02:54.976602
1700038975.237903,2023-11-15 17:02:55.237903
1700038975.5051885,2023-11-15 17:02:55.505188
1700038975.7674873,2023-11-15 17:02:55.767487
1700038976.031781,2023-11-15 17:02:56.031781
1700038976.3230019,2023-11-15 17:02:56.323002
1700038976.6012568,2023-11-15 17:02:56.601257
1700038976.8615606,2023-11-15 17:02:56.861561
1700038977.1178749,2023-11-15 17:02:57.117875
1700038977.3741896,2023-11-15 17:02:57.374190
1700038977.6344936,2023-11-15 17:02:57.634494
1700038977.8997846,2023-11-15 17:02:57.899785
1700038978.1720555,2023-11-15 17:02:58.172055
1700038978.4383433,2023-11-15 17:02:58.438343
1700038978.7006419,2023-11-15 17:02:58.700642
1700038978.9619436,2023-11-15 17:02:58.961944
1700038979.222247,2023-11-15 17:02:59.222247
1700038979.4805555,2023-11-15 17:02:59.480556
1700038979.7388656,2023-11-15 17:02:59.738866
1700038979.9921887,2023-11-15 17:02:59.992189
1700038980.2584753,2023-11-15 17:03:00.258475
1700038980.5217712,2023-11-15 17:03:00.521771
1700038980.8119948,2023-11-15 17:03:00.811995
1700038981.088256,2023-11-15 17:03:01.088256
1700038981.3645175,2023-11-15 17:03:01.364517
1700038981.6497545,2023-11-15 17:03:01.649755
1700038981.9160416,2023-11-15 17:03:01.916042
1700038982.1723566,2023-11-15 17:03:02.172357
1700038982.4326608,2023-11-15 17:03:02.432661
1700038982.6899724,2023-11-15 17:03:02.689972
1700038982.9612474,2023-11-15 17:03:02.961247
1700038983.2275343,2023-11-15 17:03:03.227534
1700038983.4868405,2023-11-15 17:03:03.486840
1700038983.7421582,2023-11-15 17:03:03.742158
1700038983.9974754,2023-11-15 17:03:03.997475
1700038984.257779,2023-11-15 17:03:04.257779
1700038984.5230699,2023-11-15 17:03:04.523070
1700038984.7903547,2023-11-15 17:03:04.790355
1700038985.054648,2023-11-15 17:03:05.054648
1700038985.3199377,2023-11-15 17:03:05.319938
1700038985.5812392,2023-11-15 17:03:05.581239
1700038985.840546,2023-11-15 17:03:05.840546
1700038986.0988555,2023-11-15 17:03:06.098855
1700038986.3631485,2023-11-15 17:03:06.363148
1700038986.630434,2023-11-15 17:03:06.630434
1700038986.8957236,2023-11-15 17:03:06.895724
1700038987.1620116,2023-11-15 17:03:07.162012
1700038987.421319,2023-11-15 17:03:07.421319
1700038987.6846137,2023-11-15 17:03:07.684614
1700038987.9429228,2023-11-15 17:03:07.942923
1700038988.2022293,2023-11-15 17:03:08.202229
1700038988.4735036,2023-11-15 17:03:08.473504
1700038988.7457757,2023-11-15 17:03:08.745776
1700038989.0120635,2023-11-15 17:03:09.012064
1700038989.2703722,2023-11-15 17:03:09.270372
1700038989.5296798,2023-11-15 17:03:09.529680
1700038989.7899826,2023-11-15 17:03:09.789983
1700038990.0532782,2023-11-15 17:03:10.053278
1700038990.3145804,2023-11-15 17:03:10.314580
1700038990.5788732,2023-11-15 17:03:10.578873
1700038990.836185,2023-11-15 17:03:10.836185
1700038991.0974855,2023-11-15 17:03:11.097486
1700038991.3667655,2023-11-15 17:03:11.366765
1700038991.6300614,2023-11-15 17:03:11.630061
1700038991.9083169,2023-11-15 17:03:11.908317
